id,caption_type,caption_character_length,caption,word_count,hashtag_count,duration_sec,post_date,post_time,post_url,media_type,views,reach,likes,shares,comments,saves,follows,engagment_raw,engagement_rate,engagement_per_reach,save_rate,share_rate,readability_flesch,readability_fk_grade,positive,negative,sentiment_score,cta_present,cta_count,day_of_week
1029,Event Content,310,"Another 🥇🥈 for ODI as @kialanihines and @cbuchanan68 take the top two spots in Pump Track at the second stop of the @crankworx Summer Series New Zealand in Queenstown 🇳🇿
 ​
 🎥 @vibe.imagery 
 ​
 #grips #ODIgrips #douhaveapair #newzealand #queenstown #mtb #PumpTrack #crankworxsummerseries #crankworx
 ​
 ​",46,9,59,2021-12-03,11:48,https://www.instagram.com/p/CXCHHV-gQuJ/,reel,6,536,0,3,4,0,0,7,0.0131,0.0131,0.0000,0.0056,13.6644186,22.03581395,1,0,1,0,0,Friday
1030,Event Content,214,"We are stoked to have signed World Pump Track Champion 🏆@eddyclerte815 😎 
 
 Welcome to the ODI Family Eddy 🤝
 
 Eddy runs AG-1 Lock-On grips 👊🏻
 
 #odigrips #grips #pumptrack #worldchampion #bmx #douhaveapair",35,6,0,2021-12-01,9:25,https://www.instagram.com/p/CW8tLI1MlK1/,image,6,380,0,1,0,0,0,1,0.0026,0.0026,0.0000,0.0026,40.44852941,16.06411765,2,0,2,0,0,Wednesday
1031,Product Marketing,1075,"WIN this Yamaha YZ250 2-Stroke and help fellow riders and the off-road community. Wiseco have partnered with Road 2 Recovery to host their 80th Anniversary two-stroke giveaway.
 ​
 ​The bike is equipped with some of the best components industry-leading companies have to offer to create an ultimate off-road two-stroke machine including ODI Podium Flight handlebars and grips.
 ​
 ​All entries to win the bike are available through donations made at WinWiseco80.com benefitting Road 2 Recovery. Donations can be made through a single sweepstakes entry purchase or through the purchase of exclusive Wiseco 80th apparel. During the sweepstakes, the purchase of Wiseco 80th apparel can not only increase each entrants’ chances of winning, but will also directly benefit the Road 2 Recovery fund. 
 ​
 HURRY! ​The Wiseco 80th anniversary two-stroke giveaway will close December 10th, 2021, after which the winner will be announced and contacted shortly.
 ​
 ​ENTER NOW: Link in Bio
 ​
 ​#odigrips #bars #grips #road2recovery #wiseco #mx #moto #motocross #win #sweepstakes #yamaha",164,11,0,2021-12-01,9:50,https://www.instagram.com/p/CW8wBm0v_00/,carousel,5,560,0,3,10,0,0,13,0.0232,0.0232,0.0000,0.0054,42.86690094,11.86236948,12,0,12,1,10,Wednesday
1032,Athlete Content,189,"NEW! Want more specific ODI content from the two-wheeled ride of your choice? 
 
 Go follow our new Instagram pages! 
 
 MTB: @odi_mtb 
 Moto: @odi_moto 
 V-Twin: @odi_vtwin 
 BMX: @odi_bmx",34,0,0,2021-12-01,9:12,https://www.instagram.com/p/CW8rsNIPt5g/,image,8,1415,0,20,24,0,0,44,0.0311,0.0311,0.0000,0.0141,65.28314655,5.954741379,0,0,0,1,1,Wednesday
1033,Product Marketing,364,"BACK TO BASICS: a film by @frix.frix
 ​
 ​""The bicycle has a huge place in our lives. For some of our relatives, a little too much! However, those who know us, know the score."" 
 
 ""Real innovation always comes from going back to basics.”
 ​
 ​📹 @gaetanclary
 ​
 ​Full edit: Link In Bio
 
 #odigrips #mtb #grips #commencal_100 #douhaveapair #trails #france #berms",63,8,31,2021-11-30,9:19,https://www.instagram.com/p/CW6Hrf_lmOu/,reel,9,422,0,0,9,0,0,9,0.0213,0.0213,0.0000,0.0000,65.2175,7.765,1,0,1,1,2,Tuesday
1034,Athlete Content,209,"@kylepeters crowned 👑 Prince Of Paris 👑 as he goes 1-1-1 in MX2 at the Paris Supercross 🇫🇷🏁
 
 📸@motocrossactionmag 
 
 #odigrips #odi #grips #douhaveapair #mx #sx #moto #motocross #phxhonda #bars #paris",33,11,0,2021-11-28,9:54,https://www.instagram.com/p/CW1CJcfgPlu/,image,4,472,0,1,1,0,0,2,0.0042,0.0042,0.0000,0.0021,30.49558824,17.45235294,0,0,0,0,0,Sunday
1035,Event Content,377,"​Racing Blind | Pinkbike Academy Season 2 Episode 6
 
 This time on @PinkbikeAcademy the contestants face a blind race run down one of the gnarliest trails at Big White. Who has the ability to think on their feet and not throw it all away? Watch and find out.
 ​
 ​Watch Season 2, Episode 6: Link in Bio
 ​
 ​#MTB #MountainBike #odigrips #grips #Pinkbike #PinkbikeAcademy #bike",66,7,16,2021-11-26,12:03,https://www.instagram.com/p/CWwHRR4sOFW/,reel,4,300,0,0,2,0,0,2,0.0067,0.0067,0.0000,0.0000,55.22017857,9.469960317,0,2,-2,1,1,Friday
1036,Product Marketing,473,"Limited time only 👉 #BLACKFRIDAY DEAL!
  
 Warm-up this season in our ODI Heater Windbreaker! Perfect for chilly rides or quality time spent outdoors. 
  
 Don’t miss out on 35% off savings! Deal goes live tonight @ midnight through Monday 🙌 on our website (Link In Bio)
 
 Promo Code-WARMUP21
 
 Act now, while supplies last. 
 ​
 ​Please note: Offer only available in the US 🇺🇸 and Canada 🇨🇦 
  
 #ODIgrips #WindBreaker #BlackFridayDeals #HolidayDeals #MX #MTB #BMX",80,8,0,2021-11-25,9:21,https://www.instagram.com/p/CWtP8aoPevy/,carousel,4,479,0,3,2,0,0,5,0.0104,0.0104,0.0000,0.0063,59.53,7.937222222,4,3,1,1,4,Thursday
1037,Product Marketing,370,"RENAISSANCE: A new 🎥 from @thomasgenon
 
 A project like this allowed Tommy to let the ideas flow. No confines, no scoring. Just a top to bottom run filled only with features and tricks which Tommy wanted to explore to push his limits and find new boundaries. 
 
 This is RENAISSANCE. Full edit: Link In Bio
 ​
 ​#tommyg #odigrips #grips #canyonbikes #mtb #bike #trails",65,7,0,2021-11-24,17:10,https://www.instagram.com/p/CWrg0SzPJHY/,carousel,5,236,0,1,1,0,0,2,0.0085,0.0085,0.0000,0.0042,65.47167213,7.158163934,4,1,3,1,4,Wednesday
1038,Event Content,239,"@kialani.hines is having a blast riding in Queenstown🇳🇿 getting warmed up for the upcoming @crankworx Summer Series NZ. Check out Kialani's flow and style 👊
 ​
 ​🎥@jesse_smithbmx 
  
 #crankworx #grips #mtb #mountainbike #trails #style",35,6,12,2021-11-24,10:04,https://www.instagram.com/p/CWqwDXgvTso/,reel,7,462,0,2,3,0,0,5,0.0108,0.0108,0.0000,0.0043,38.36714286,16.60285714,0,0,0,1,1,Wednesday
1039,Product Marketing,153,"Into Monday like @reece_wallace with a stylish nozzer into a big drop 🤘 
 ​
 ​🎥 @the_real_liam_wallace
 ​
 ​#odigrips #grips #mtb #mountainbike #nozzer",23,5,11,2021-11-22,9:33,https://www.instagram.com/p/CWli85_MF1M/,reel,6,720,0,1,13,0,0,14,0.0194,0.0194,0.0000,0.0014,17.335,15.81,2,0,2,0,0,Monday
1040,Product Marketing,190,"@teamsolitairesx uses and trusts ODI Grips and Bars 👊 Check out the full ODI Moto range: Link in Bio 🔗 
 ​
 ​#mx #moto #sx #supercross #motocross #odigrips #grips #bars #handlebars #yamaha",32,10,28,2021-11-22,9:49,https://www.instagram.com/p/CWlkvfLs68q/,reel,7,275,0,4,7,0,0,11,0.0400,0.0400,0.0000,0.0145,35.385,15.77666667,0,0,0,1,2,Monday
1041,Product Marketing,308,"ODI's Powersports Sales & Marketing Manager @doublejump43 gives @motocrossactionmag the lowdown on the daily struggles, growing opportunities and pains in getting grips (and more) out of the door as fast as possible! 
 ​
 ​Check out the full interview: Link In Bio
 ​
 ​#odigrips #grips #moto #handlebars #mx",48,5,0,2021-11-20,11:35,https://www.instagram.com/p/CWgnSY-BIJM/,carousel,11,1451,0,19,8,0,0,27,0.0186,0.0186,0.0000,0.0131,36.455,13.64,1,2,-1,1,2,Saturday
1042,Athlete Content,279,"Congratulations to @rachybox who has been inducted into the #MountainBikeHallofFame. 👏🏻
 
 A true pioneer for Women’s DH, with her multiple world titles, yet still fun-loving and approachable 😎 
 
 #athertonracing #mtb #odigrips #grips #athertonbikes #mountainbike #halloffame",38,8,0,2021-11-19,13:45,https://www.instagram.com/p/CWeRXzVsKnD/,image,10,552,0,2,3,0,0,5,0.0091,0.0091,0.0000,0.0036,5.265,16.99666667,3,0,3,0,0,Friday
1043,Event Content,359,"8 Riders vs. The Jump Challenge | Pinkbike Academy Season 2 Episode 5
 
 This time on Pinkbike Academy it’s all about managing air time. The remaining eight contestants compete in a two-part challenge that will test their ability to balance send vs. speed.
 ​
 ​Check it out: Link in Bio
 ​
 ​#grips #bars #odigrips #handlebars #pinkbikeacademy #pinkbike #mtb",59,7,15,2021-11-18,9:19,https://www.instagram.com/p/CWbOJ2GLSHn/,reel,3,297,0,1,3,0,0,4,0.0135,0.0135,0.0000,0.0034,40.61315789,12.31473684,0,0,0,1,2,Thursday
1044,Athlete Content,165,"Into Monday like @snoopfrog_1 hitting the last jump on the @gee_atherton Ridge Line at @dyfibikepark 🤘🏻🤘🏻🤘🏻
 
 #odigrips #odi #grips #dyfibikepark #mtb #monday",23,6,19,2021-11-15,10:18,https://www.instagram.com/tv/CWTmVsXpXj-/,IGTV,30,894,0,3,23,0,0,26,0.0291,0.0291,0.0000,0.0034,30.9,14.91166667,1,0,1,0,0,Monday
1045,Event Content,298,"Survival Of The Fastest: 
 Pinkbike Academy Season 2 - Episode 4
 
 This time on @pinkbikeacademy the contestants compete in a gruelling cross-country style race, with a twist. Who will have the endurance to come out on top? Watch and find out 📺
 
 #odigrips #grips #pinkbike #pinkbikeacademy #mtb",50,5,18,2021-11-12,10:38,https://www.instagram.com/p/CWL6fHzqMK2/,reel,3,336,0,1,4,0,0,5,0.0149,0.0149,0.0000,0.0030,48.73333333,10.35404255,3,1,2,0,0,Friday
1046,Event Content,268,"Still image from @kevinstrijbos22 POV track preview of the final @mxgp race of the season at Citta di Mantova 🇮🇹 on @eurosport 📺 just as he goes past the ODI Grips boards! 😎
 
 #mx #odigrips #grips #bars #moto #mxgp #motocross #mantova #eurosport #gebbenvanvenrooy",44,10,0,2021-11-10,12:51,https://www.instagram.com/p/CWHAEajKjaF/,image,6,380,0,1,1,0,0,2,0.0053,0.0053,0.0000,0.0026,49.25901163,11.72988372,0,0,0,0,0,Wednesday
1047,Athlete Content,342,"@cbuchanan68 unlocked a new line* @logyard_dirtjumps yesterday! 
 
 *LINE: ODI Grips Whale Tail 🤩
 
 We are proud to be associated with this amazing community riding spot that is open to everyone 🙌🏻 Props to all who work on the trails 👏🏻
 
 #odigrips #odi #grips #newzealand #rotorua #trails #community #dig #mtb #mountainbike #whaletail",55,11,10,2021-11-10,12:59,https://www.instagram.com/p/CWHANebKqBQ/,reel,15,1718,0,6,22,1,0,29,0.0169,0.0169,0.0006,0.0035,34.97602941,14.71578431,3,0,3,0,0,Wednesday
1048,Event Content,201,"ODI riders @cbuchanan68 and @kialani.hines met in the Crankworx Rotorua Pump Track final 🏁 with Caroline narrowly taking 🥇and Kialani 🥈
 
 #odigrips #grips #mtb #mountainbike #crankworx #rotorua #nz",29,7,26,2021-11-06,11:31,https://www.instagram.com/p/CV8c6P7qM-P/,reel,8,412,0,1,6,0,0,7,0.0170,0.0170,0.0000,0.0024,21.285,17.74333333,0,0,0,0,0,Saturday
1049,Event Content,360,"The High Speed Corner Challenge on Pinkbike Academy Season 2 Episode 3
 
 This time on Pinkbike Academy it’s all about corners. The contestants compete in a two part cornering challenge to see who can push it to the limit without going past it.
 
 Link in @pinkbike bio to watch 📹
 
 #pinkbike #pinkbikeacademy #odigrips #odi #grips #mtb #odimtb #mountainbike",61,8,21,2021-11-04,10:43,https://www.instagram.com/p/CV3NgyjPJbo/,reel,0,199,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,39.89097701,12.49827586,0,1,-1,0,0,Thursday
1050,Event Content,361,"Are you excited for @crankworxrotorua because we certainly are! 🤩
 
 ODI grips athletes are currently walking and hitting the Slopestyle track in preparation for Saturday! It’s going to be epic 🤘🏻🤘🏻🤘🏻
 
 For the full event schedule, visit the link in @crankworxrotorua bio!
 
 📷: @clinttrahan
 
 #odigrips #grips #nz #newzealand #rotorua #crankworx #mtb",55,7,0,2021-11-02,15:44,https://www.instagram.com/p/CVymnhrs5Dy/,image,0,514,0,2,0,0,0,2,0.0039,0.0039,0.0000,0.0039,41.74474057,10.7284434,1,0,1,1,1,Tuesday
1051,Athlete Content,104,"Sliding into Monday like @andy_dibrino 😎
 
 📸 @caliphotovideo 
 
 #motomonday #cvma #cvmaracing #grips",15,4,0,2021-11-01,11:13,https://www.instagram.com/p/CVvizqxLS_d/,image,2,242,0,0,2,0,0,2,0.0083,0.0083,0.0000,0.0000,-9.795,17.60666667,1,0,1,0,0,Monday
1052,Athlete Content,218,"@martin_maes5 and @nogakorem in 
 UNLEASHED is out now! For the full length edit see the Link in Martin’s bio! 
 
 @jules_bellot_visual 🎥 
 
 @gtbicycles @odigrips #odigrips #mtb #mountainbike #mountainbikelife #woods",33,5,48,2021-10-29,11:01,https://www.instagram.com/p/CVnyoTQNj2E/,reel,0,254,0,1,0,0,0,1,0.0039,0.0039,0.0000,0.0039,28.16166667,11.65,0,0,0,1,1,Friday
1053,Event Content,274,"Who Are The Fittest Racers? This time on Pinkbike Academy, ten riders take on a brutal FTP test to see has fitness to back up their riding ability.
 
  Full article and video on @pinkbike 
 
 #pinkbikeacademy #mtb #mountainbike #realityTV #pinkbike #mountainbiking #bikelife",44,7,17,2021-10-28,9:45,https://www.instagram.com/p/CVlE1IGpfad/,reel,0,316,0,1,2,0,0,3,0.0095,0.0095,0.0000,0.0032,25.82674797,13.05219512,0,1,-1,1,1,Thursday
1054,Event Content,233,"@andreabonacorsi35 wins the second EMX250 race at Pietramurata, Italy 🇮🇹 🏆going 10-1 for 3rd Overall 👏🏻
 
 📸 @evaszabadfi_photo 
 
 #motocross #yamaha #emx250 #bellaitalia #huttenhuntingtheworld #odigrips #grips #bars #moto #mx",31,10,0,2021-10-27,11:20,https://www.instagram.com/p/CViro3vL0C4/,carousel,1,566,0,1,2,0,0,3,0.0053,0.0053,0.0000,0.0018,-9.735,22.07,1,0,1,0,0,Wednesday
1055,Athlete Content,146,"GLORY DAZE is now live! You gotta see this! 😲 Link in @reece_wallace bio 😎
 
 🎥 @calvinhuth
 
 #odigrips #grips #odi #mtb #freeride #giantbikes",25,6,35,2021-10-26,13:46,https://www.instagram.com/p/CVgXMBlAeJu/,reel,1,487,0,2,6,0,0,8,0.0164,0.0164,0.0000,0.0041,55.60115942,7.408695652,1,1,0,0,0,Tuesday
1056,Product Marketing,159,"This is going to be a banger! 🧨 @reece_wallace drops a new edit Tuesday “GLORY DAZE” 😎 
 
 📸 @the_real_liam_wallace 
 
 @giantbicycles #odigrips #grips #mtb",27,3,0,2021-10-25,11:08,https://www.instagram.com/p/CVdgsOWg9ng/,carousel,0,833,0,4,7,0,0,11,0.0132,0.0132,0.0000,0.0048,40.67554348,10.44282609,1,1,0,0,0,Monday
1057,Athlete Content,588,"Can you imagine growing up in Whistler? 🏔🌲
 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
 For @georgiaastle, the endless opportunity of home keeps the wheels turning, the throttle twisting and the snow flying. She’s always getting up to something fun in the mountains. Naturally, Georgia has a passion for good times and a propensity for shredding. ‘Rooted in Whistler’ is live now.
 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
 Link in @devinciglobalracing bio for the full video ↖️
 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
 🎥: @willbiname
 📷: @the_real_liam_wallace
 ⠀⠀⠀⠀⠀⠀⠀⠀⠀
 #Devinci #CyclesDevinci #DevinciSpartan #DevinciWilson #DevinciSabbath #MTB #odigrips #odimtb #whistler",81,9,30,2021-10-22,10:32,https://www.instagram.com/p/CVVuECagku9/,reel,6,286,0,2,0,0,0,2,0.0070,0.0070,0.0000,0.0070,51.74473684,10.76210526,3,1,2,1,2,Friday
1058,Event Content,164,"@mattwalkerdh doesn’t let wet weather stop him from riding at full tilt at @revolutionbp 👊🏻😎
 
 🎥- @j.r1990 
 
 #mtb #dh #odigrips #grips #saracenbikes #madison",26,6,13,2021-10-21,12:55,https://www.instagram.com/p/CVTZw6lM3jv/,reel,5,581,0,1,11,0,0,12,0.0207,0.0207,0.0000,0.0017,46.1,13.04,0,0,0,0,0,Thursday
1059,Athlete Content,197,"@phxracinghonda riders @josh_osby and @cullinpark43 dialing it in every day we get closer to SX and AX 💪🏼😎
 .
 #phoenixhonda #phoenixracing #mx #sx #moto #motocross #grips #bars #odigrips #honda",29,10,40,2021-10-20,0:57,https://www.instagram.com/p/CVPi1kfsAbr/,reel,3,420,0,1,3,0,0,4,0.0095,0.0095,0.0000,0.0024,19.86896552,17.69241379,0,1,-1,0,0,Wednesday
1060,Athlete Content,153,"@thomasgenon was understandably stoked on his riding at @redbull #rampage2021 ⚡️and so were we! 👊🏻😎
 .
 📷 @jbliautard
 .
 #grips #odigrips #mtb #utah",23,5,0,2021-10-16,13:51,https://www.instagram.com/p/CVGoOSOI-Jx/,carousel,5,838,0,1,8,0,0,9,0.0107,0.0107,0.0000,0.0012,55.38858696,8.390652174,0,0,0,0,0,Saturday
1061,Athlete Content,253,"It’s Rampage finals day! Only a few more hours until it kicks off! Watch it LIVE ⚡️on Red Bull tv 📺 
 .
 ODI DH Number Plates with custom decals for all the riders including @thomasgenon and @vinny_t_ 
 .
 #redbull #redbulltv #rampage #mtb #utah #grips",46,6,0,2021-10-15,7:41,https://www.instagram.com/p/CVDZDsIoyO2/,image,69,798,0,1,7,1,0,9,0.0113,0.0113,0.0013,0.0013,68.04002907,6.439709302,0,2,-2,0,0,Friday
1062,Athlete Content,222,"More Racing, More Action, More Glory. @pinkbikeacademy presented by #MONSTERHYDRO is back October 21, watch the trailer now!
 .
 ODI is proud to sponsor the Pinkbike Academy 👊🏻
 .
 #odigrips #pinkbike #grips #mtb #trails",34,6,59,2021-10-14,13:48,https://www.instagram.com/p/CVBd0CPg761/,reel,1,355,0,1,0,0,0,1,0.0028,0.0028,0.0000,0.0028,34.61375,12.40625,2,0,2,0,0,Thursday
1063,Athlete Content,202,"Into Monday like @sickmick83 🚀 who had a fantastic weekend taking the Dual Slalom WIN🏅and a 3rd🥉in the Downhill at @seaotterclassic 👊🏻😎
 .
 📸@patrikzuest
 .
 #seaotterclassic #mtb #polygon #grips",29,4,0,2021-10-11,9:40,https://www.instagram.com/p/CU5TjyOIiFN/,carousel,3,515,0,2,2,0,0,4,0.0078,0.0078,0.0000,0.0039,37.46727273,16.23151515,3,1,2,1,1,Monday
1064,Athlete Content,334,"The new @oakley Icon Way trail at @dyfibikepark is now open and it rocks! 👊🏻 @dan_atherton and the Dyfi Crew (who all ride ODI grips) have built an amazing 1km upliftable jump line 😎
 .
 Go check out the full edit to see the whole trail 🎬 Link in @dyfibikepark Bio 🔗
 .
 #odigrips #dyfi #athertonracing #mtb #jumps #oakley #grips",60,7,16,2021-10-08,11:31,https://www.instagram.com/p/CUxw-AaguwC/,reel,18,922,0,3,3,0,0,6,0.0065,0.0065,0.0000,0.0033,57.39442529,10.05689655,1,0,1,1,2,Friday
1065,Athlete Content,143,"@aarongwin1 kicking up dust in Montana on his @intensefactoryracing ⚡️mtb 🌪
 .
 📸@kgcontent
 .
 @intensecycles #odigrips #grips #emtb #trails",19,4,12,2021-10-06,10:52,https://www.instagram.com/p/CUsjZhjgaVi/,reel,4,434,0,2,9,0,0,11,0.0253,0.0253,0.0000,0.0046,18.35,15.42,0,1,-1,0,0,Wednesday
1066,Athlete Content,153,"NEW! Want more specific content from the two-wheeled ride of your choice? 
 .
 Go follow our new pages! 
 .
 @odi_mtb 
 @odi_moto 
 @odi_vtwin 
 @odi_bmx",28,0,0,2021-10-06,11:14,https://www.instagram.com/p/CUsmSveA0BW/,image,6,2380,0,26,35,0,0,61,0.0256,0.0256,0.0000,0.0109,64.80075758,6.042727273,0,0,0,1,1,Wednesday
1067,Event Content,209,"Congratulations @martin_maes5 on winning the final stop of the @world_enduro Tour at Tweed Valley, Innerleithen 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏔
 .
 📸@svenmartinphoto
 .
 #ews #enduroworldseries #odigrips #odimtb #grips #mtb",25,6,0,2021-10-05,9:34,https://www.instagram.com/p/CUp2CzYgoV_/,carousel,3,395,0,0,1,0,0,1,0.0025,0.0025,0.0000,0.0000,5.492,18.704,2,0,2,0,0,Tuesday
1068,Athlete Content,94,"@thomasgenon with a POV mash up from this summer ☀️ 
 .
 #odigrips #mtb #summer #trails #grips",17,5,56,2021-10-02,11:10,https://www.instagram.com/p/CUiSc6FgYyp/,reel,16,1013,0,1,15,0,0,16,0.0158,0.0158,0.0000,0.0010,67.53,7.566666667,0,0,0,0,0,Saturday
1069,Athlete Content,220,"They do things a little differently over @teamsolitairesx check out this privateer ensemble!! 🤘Heavy metal meets motocross @nuclearblastrecords @slayerbandofficial 
 .
 #mxlifestyle #motocrosslife #motocross #Supercross",25,4,43,2021-10-01,9:43,https://www.instagram.com/p/CUfjyajoOqf/,reel,4,252,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,-13.32,18.09833333,0,0,0,1,1,Friday
1070,Event Content,322,"Did you know that we also produce road motorcycle grips @andy_dibrino does! 
 ・
 The @omrra.pdx season finale is this weekend at @portlandraceway ! Come out and watch him race Saturday and Sunday and clinch the #1 plate! 🏁Definitely worth checking out if you’ve never seen road racing before 🏁
 .
 #odigrips #omrra #road",54,4,0,2021-09-23,15:13,https://www.instagram.com/p/CULjVr9qpX3/,image,5,280,0,2,4,0,0,6,0.0214,0.0214,0.0000,0.0071,56.97846154,8.541538462,1,0,1,0,0,Thursday
